human_id,mouse_name,mouse_id,human_name
ENSG00000222231,Gm22451,ENSMUSG00000084752,RNU2-54P
ENSG00000271394,Gm22026,ENSMUSG00000084684,RF00100
ENSG00000200496,Gm23182,ENSMUSG00000089313,RF00096
ENSG00000212370,Gm22814,ENSMUSG00000088077,RNU6-482P
ENSG00000207290,Gm24877,ENSMUSG00000089404,RF00019
ENSG00000160803,Ubqln4,ENSMUSG00000008604,UBQLN4
ENSG00000116586,Lamtor2,ENSMUSG00000028062,LAMTOR2
ENSG00000163479,Ssr2,ENSMUSG00000041355,SSR2
ENSG00000125459,Msto1,ENSMUSG00000068922,MSTO1
ENSG00000156876,Sass6,ENSMUSG00000027959,SASS6
ENSG00000180432,Cyp8b1,ENSMUSG00000050445,CYP8B1
ENSG00000116641,Dock7,ENSMUSG00000028556,DOCK7
ENSG00000022840,Rnf10,ENSMUSG00000041740,RNF10
ENSG00000242120,Gm765,ENSMUSG00000090667,MDFIC2
ENSG00000174891,Rsrc1,ENSMUSG00000034544,RSRC1
ENSG00000205426,Krt86,ENSMUSG00000067614,KRT81
ENSG00000205426,Krt81,ENSMUSG00000067615,KRT81
ENSG00000205426,Krt83,ENSMUSG00000067613,KRT81
ENSG00000205426,Krt87,ENSMUSG00000047641,KRT81
ENSG00000169676,Drd5,ENSMUSG00000039358,DRD5
ENSG00000117505,Dr1,ENSMUSG00000029265,DR1
ENSG00000113048,Mrps27,ENSMUSG00000041632,MRPS27
ENSG00000204160,Zdhhc18,ENSMUSG00000037553,ZDHHC18
ENSG00000219438,Fam19a5,ENSMUSG00000054863,FAM19A5
ENSG00000154553,Pdlim3,ENSMUSG00000031636,PDLIM3
ENSG00000143033,Mtf2,ENSMUSG00000029267,MTF2
ENSG00000142949,Ptprf,ENSMUSG00000033295,PTPRF
ENSG00000143569,Ubap2l,ENSMUSG00000042520,UBAP2L
ENSG00000235780,Usp17lc,ENSMUSG00000058976,USP17L27
ENSG00000235780,Usp17ld,ENSMUSG00000057321,USP17L27
ENSG00000235780,Usp17lb,ENSMUSG00000062369,USP17L27
ENSG00000235780,Usp17la,ENSMUSG00000054568,USP17L27
ENSG00000235780,Usp17le,ENSMUSG00000043073,USP17L27
ENSG00000256407,Cyb5rl,ENSMUSG00000028621,AL357673.1
ENSG00000185909,Klhdc8b,ENSMUSG00000032609,KLHDC8B
ENSG00000174106,Lemd3,ENSMUSG00000048661,LEMD3
ENSG00000215612,Hmx1,ENSMUSG00000067438,HMX1
ENSG00000139351,Sycp3,ENSMUSG00000020059,SYCP3
ENSG00000214087,Arl16,ENSMUSG00000057594,ARL16
ENSG00000109762,Snx25,ENSMUSG00000038291,SNX25
ENSG00000100413,Polr3h,ENSMUSG00000022476,POLR3H
ENSG00000144746,Arl6ip5,ENSMUSG00000035199,ARL6IP5
ENSG00000168350,Degs2,ENSMUSG00000021263,DEGS2
ENSG00000130816,Dnmt1,ENSMUSG00000004099,DNMT1
ENSG00000143554,Slc27a3,ENSMUSG00000027932,SLC27A3
ENSG00000188015,Gm42674,ENSMUSG00000105518,S100A3
ENSG00000134240,Hmgcs2,ENSMUSG00000027875,HMGCS2
ENSG00000181789,Copg1,ENSMUSG00000030058,COPG1
ENSG00000163207,Ivl,ENSMUSG00000049128,IVL
ENSG00000069849,Atp1b3,ENSMUSG00000032412,ATP1B3
ENSG00000133606,Mkrn1,ENSMUSG00000029922,MKRN1
ENSG00000082996,Rnf13,ENSMUSG00000036503,RNF13
ENSG00000182134,Tdrkh,ENSMUSG00000041912,TDRKH
ENSG00000211899,Ighm,ENSMUSG00000076617,IGHM
ENSG00000132640,Btbd3,ENSMUSG00000062098,BTBD3
ENSG00000166503,Hdgfl3,ENSMUSG00000025104,HDGFL3
ENSG00000143393,Pi4kb,ENSMUSG00000038861,PI4KB
ENSG00000180346,Tigd2,ENSMUSG00000049232,TIGD2
ENSG00000179615,Olfr767,ENSMUSG00000059762,OR2AP1
ENSG00000179615,Olfr765,ENSMUSG00000056853,OR2AP1
ENSG00000105778,Avl9,ENSMUSG00000029787,AVL9
ENSG00000177646,Acad9,ENSMUSG00000027710,ACAD9
ENSG00000114654,Efcc1,ENSMUSG00000068263,EFCC1
ENSG00000188916,Fam196a,ENSMUSG00000073805,FAM196A
ENSG00000144331,Zfp385b,ENSMUSG00000027016,ZNF385B
ENSG00000171055,Fez2,ENSMUSG00000056121,FEZ2
ENSG00000130669,Pak4,ENSMUSG00000030602,PAK4
ENSG00000157741,Ubn2,ENSMUSG00000038538,UBN2
ENSG00000122420,Ptgfr,ENSMUSG00000028036,PTGFR
ENSG00000188761,Bcl2l15,ENSMUSG00000044165,BCL2L15
ENSG00000140386,Scaper,ENSMUSG00000034007,SCAPER
ENSG00000170448,Nfxl1,ENSMUSG00000072889,NFXL1
ENSG00000139344,Amdhd1,ENSMUSG00000015890,AMDHD1
ENSG00000108406,Dhx40,ENSMUSG00000018425,DHX40
ENSG00000088298,Edem2,ENSMUSG00000038312,EDEM2
ENSG00000239789,Mrps17,ENSMUSG00000034211,MRPS17
ENSG00000123338,Nckap1l,ENSMUSG00000022488,NCKAP1L
ENSG00000121931,Lrif1,ENSMUSG00000056260,LRIF1
ENSG00000198598,Mmp17,ENSMUSG00000029436,MMP17
ENSG00000197587,Dmbx1,ENSMUSG00000028707,DMBX1
ENSG00000282881,6430628N08Rik,ENSMUSG00000034185,AL136373.1
ENSG00000144959,Nceh1,ENSMUSG00000027698,NCEH1
ENSG00000162073,Paqr4,ENSMUSG00000023909,PAQR4
ENSG00000177181,Rimkla,ENSMUSG00000048899,RIMKLA
ENSG00000276596,Gm23849,ENSMUSG00000065767,RF00004
ENSG00000276596,Gm23472,ENSMUSG00000094050,RF00004
ENSG00000276596,Gm25360,ENSMUSG00000094655,RF00004
ENSG00000276596,Gm23444,ENSMUSG00000064856,RF00004
ENSG00000276596,Gm23971,ENSMUSG00000065251,RF00004
ENSG00000276596,Gm22973,ENSMUSG00000065232,RF00004
ENSG00000276596,Gm25939,ENSMUSG00000093843,RF00004
ENSG00000276596,Rnu2-10,ENSMUSG00000065944,RF00004
ENSG00000276596,Gm24950,ENSMUSG00000064702,RF00004
ENSG00000276596,Gm24497,ENSMUSG00000093956,RF00004
ENSG00000264549,Snord95,ENSMUSG00000064780,SNORD95
ENSG00000264549,Gm25296,ENSMUSG00000064500,SNORD95
ENSG00000200985,Gm27595,ENSMUSG00000098991,RNA5SP493
ENSG00000207217,Gm25125,ENSMUSG00000065274,SNORA80D
ENSG00000201114,Gm24877,ENSMUSG00000089404,RF00019
ENSG00000222971,Gm26041,ENSMUSG00000088773,RNA5SP222
ENSG00000252351,Gm26357,ENSMUSG00000088843,RNU6ATAC12P
ENSG00000252336,n-R5s188,ENSMUSG00000084595,RNA5SP148
ENSG00000207344,Gm23245,ENSMUSG00000065304,SNORA22C
ENSG00000212161,Snord64,ENSMUSG00000077191,RF00570
ENSG00000202528,Gm22140,ENSMUSG00000089370,RNU6-650P
ENSG00000278010,Gm25116,ENSMUSG00000087816,RF00156
ENSG00000278010,Gm22603,ENSMUSG00000088228,RF00156
ENSG00000199520,Gm24592,ENSMUSG00000084454,RNU6-386P
ENSG00000199520,Gm23469,ENSMUSG00000087756,RNU6-386P
ENSG00000199520,Gm24400,ENSMUSG00000088490,RNU6-386P
ENSG00000199520,Gm24292,ENSMUSG00000064822,RNU6-386P
ENSG00000199520,Gm25524,ENSMUSG00000094768,RNU6-386P
ENSG00000199520,Gm23585,ENSMUSG00000088281,RNU6-386P
ENSG00000252451,Gm25660,ENSMUSG00000089095,RNA5SP168
ENSG00000252161,n-R5s14,ENSMUSG00000084637,RNA5SP318
ENSG00000252161,n-R5s95,ENSMUSG00000064618,RNA5SP318
ENSG00000200021,Gm26381,ENSMUSG00000092636,RNA5SP448
ENSG00000222182,Gm25923,ENSMUSG00000088937,RNA5SP156
ENSG00000200703,Gm23013,ENSMUSG00000077334,RNU6-873P
ENSG00000278039,Gm27520,ENSMUSG00000098262,RF01880
ENSG00000264994,Snord92,ENSMUSG00000093289,SNORD92
ENSG00000199572,Gm25555,ENSMUSG00000088703,RNA5SP174
ENSG00000274585,Gm23849,ENSMUSG00000065767,RNU2-1
ENSG00000274585,Gm23472,ENSMUSG00000094050,RNU2-1
ENSG00000274585,Gm25360,ENSMUSG00000094655,RNU2-1
ENSG00000274585,Gm23444,ENSMUSG00000064856,RNU2-1
ENSG00000274585,Gm23971,ENSMUSG00000065251,RNU2-1
ENSG00000274585,Gm22973,ENSMUSG00000065232,RNU2-1
ENSG00000274585,Gm25939,ENSMUSG00000093843,RNU2-1
ENSG00000274585,Rnu2-10,ENSMUSG00000065944,RNU2-1
ENSG00000274585,Gm24950,ENSMUSG00000064702,RNU2-1
ENSG00000274585,Gm24497,ENSMUSG00000093956,RNU2-1
ENSG00000201183,Gm26444,ENSMUSG00000093815,RNVU1-3
ENSG00000201183,Gm25679,ENSMUSG00000096659,RNVU1-3
ENSG00000202440,Snord42b,ENSMUSG00000065676,RF00150
ENSG00000283433,Gm25555,ENSMUSG00000088703,RNA5SP532
ENSG00000206630,Snord60,ENSMUSG00000064768,SNORD60
ENSG00000274091,Snord1c,ENSMUSG00000065640,SNORD1C
ENSG00000274091,Snord1b,ENSMUSG00000077604,SNORD1C
ENSG00000274091,Gm24253,ENSMUSG00000065635,SNORD1C
ENSG00000207295,Gm22838,ENSMUSG00000089062,RNU6-851P
ENSG00000207323,Gm24836,ENSMUSG00000084558,RNU6-901P
ENSG00000207075,Gm24877,ENSMUSG00000089404,RF00019
ENSG00000252530,Gm25343,ENSMUSG00000088085,RNU6-965P
ENSG00000275161,Gm27528,ENSMUSG00000098709,RF01928
ENSG00000199687,Gm25440,ENSMUSG00000088904,RNU1-38P
ENSG00000199687,Gm23470,ENSMUSG00000087754,RNU1-38P
ENSG00000212338,Gm22478,ENSMUSG00000084519,RF00272
ENSG00000207115,Gm26314,ENSMUSG00000065825,RNU6-364P
ENSG00000207308,Gm25211,ENSMUSG00000096303,RNU6-878P
ENSG00000207308,Gm25518,ENSMUSG00000065798,RNU6-878P
ENSG00000207308,Gm25173,ENSMUSG00000095003,RNU6-878P
ENSG00000200369,Gm23056,ENSMUSG00000064737,RNU6-666P
ENSG00000238795,Gm23547,ENSMUSG00000088835,SCARNA12
ENSG00000206614,Gm25549,ENSMUSG00000088705,RNU6-477P
ENSG00000252922,Gm26008,ENSMUSG00000089422,RNU6-365P
ENSG00000252922,Gm25920,ENSMUSG00000088932,RNU6-365P
ENSG00000252922,Gm22591,ENSMUSG00000077431,RNU6-365P
ENSG00000207133,Snord116l8,ENSMUSG00000095458,SNORD116-7
ENSG00000207133,Gm22128,ENSMUSG00000095100,SNORD116-7
ENSG00000207133,Gm25157,ENSMUSG00000094060,SNORD116-7
ENSG00000207133,Gm26032,ENSMUSG00000095155,SNORD116-7
ENSG00000207133,Gm25816,ENSMUSG00000096148,SNORD116-7
ENSG00000207133,Gm25210,ENSMUSG00000096302,SNORD116-7
ENSG00000207133,Gm23862,ENSMUSG00000093929,SNORD116-7
ENSG00000207133,Snord116l3,ENSMUSG00000094599,SNORD116-7
ENSG00000207133,Snord116l12,ENSMUSG00000094274,SNORD116-7
ENSG00000207133,Gm23767,ENSMUSG00000095734,SNORD116-7
ENSG00000207133,Gm26504,ENSMUSG00000096019,SNORD116-7
ENSG00000207133,Snord116l7,ENSMUSG00000096313,SNORD116-7
ENSG00000207133,Gm24760,ENSMUSG00000094923,SNORD116-7
ENSG00000207133,Gm23446,ENSMUSG00000094218,SNORD116-7
ENSG00000207133,Snord116l16,ENSMUSG00000095374,SNORD116-7
ENSG00000207133,Gm24618,ENSMUSG00000095542,SNORD116-7
ENSG00000207133,Gm22584,ENSMUSG00000096231,SNORD116-7
ENSG00000207133,Snord116l1,ENSMUSG00000096475,SNORD116-7
ENSG00000207133,Gm25474,ENSMUSG00000094831,SNORD116-7
ENSG00000207133,Gm24609,ENSMUSG00000094236,SNORD116-7
ENSG00000207133,Gm22046,ENSMUSG00000094994,SNORD116-7
ENSG00000207133,Gm22812,ENSMUSG00000096462,SNORD116-7
ENSG00000207133,Gm22863,ENSMUSG00000096660,SNORD116-7
ENSG00000207133,Snord116l14,ENSMUSG00000094389,SNORD116-7
ENSG00000207133,Snord116l17,ENSMUSG00000093974,SNORD116-7
ENSG00000207133,Gm26502,ENSMUSG00000096017,SNORD116-7
ENSG00000207133,Gm22941,ENSMUSG00000095639,SNORD116-7
ENSG00000207133,Gm24153,ENSMUSG00000096159,SNORD116-7
ENSG00000207133,Gm22258,ENSMUSG00000096868,SNORD116-7
ENSG00000207133,Snord116l9,ENSMUSG00000096634,SNORD116-7
ENSG00000207133,Gm26332,ENSMUSG00000096095,SNORD116-7
ENSG00000207133,Snord116l6,ENSMUSG00000096190,SNORD116-7
ENSG00000207133,Snord116l4,ENSMUSG00000093971,SNORD116-7
ENSG00000207133,Gm23619,ENSMUSG00000093802,SNORD116-7
ENSG00000207133,Gm25597,ENSMUSG00000096845,SNORD116-7
ENSG00000207133,Gm22851,ENSMUSG00000095045,SNORD116-7
ENSG00000207133,Gm22047,ENSMUSG00000094997,SNORD116-7
ENSG00000207133,Snord116l2,ENSMUSG00000096759,SNORD116-7
ENSG00000207133,Gm23265,ENSMUSG00000094150,SNORD116-7
ENSG00000207133,Gm22631,ENSMUSG00000093869,SNORD116-7
ENSG00000207133,Gm23089,ENSMUSG00000096502,SNORD116-7
ENSG00000207133,Snord116l5,ENSMUSG00000094039,SNORD116-7
ENSG00000207133,Gm23953,ENSMUSG00000095389,SNORD116-7
ENSG00000207133,Snord116l10,ENSMUSG00000094642,SNORD116-7
ENSG00000207133,Gm22776,ENSMUSG00000094109,SNORD116-7
ENSG00000207133,Gm22131,ENSMUSG00000096431,SNORD116-7
ENSG00000207133,Gm22285,ENSMUSG00000094890,SNORD116-7
ENSG00000207133,Gm24518,ENSMUSG00000096677,SNORD116-7
ENSG00000207133,Gm25074,ENSMUSG00000095479,SNORD116-7
ENSG00000207133,Gm25471,ENSMUSG00000094837,SNORD116-7
ENSG00000207133,Gm26433,ENSMUSG00000094287,SNORD116-7
ENSG00000207133,Gm26270,ENSMUSG00000096110,SNORD116-7
ENSG00000207133,Snord116l15,ENSMUSG00000094987,SNORD116-7
ENSG00000207133,Gm25155,ENSMUSG00000094069,SNORD116-7
ENSG00000207133,Gm24264,ENSMUSG00000096248,SNORD116-7
ENSG00000207133,Gm23047,ENSMUSG00000096305,SNORD116-7
ENSG00000207133,Gm23141,ENSMUSG00000094407,SNORD116-7
ENSG00000207133,Gm22417,ENSMUSG00000094960,SNORD116-7
ENSG00000207133,Gm26365,ENSMUSG00000094581,SNORD116-7
ENSG00000207133,Gm26201,ENSMUSG00000096604,SNORD116-7
ENSG00000207133,Snord116l11,ENSMUSG00000095691,SNORD116-7
ENSG00000207133,Snord116l13,ENSMUSG00000094573,SNORD116-7
ENSG00000207133,Gm24711,ENSMUSG00000096082,SNORD116-7
ENSG00000207133,Gm25350,ENSMUSG00000096070,SNORD116-7
ENSG00000207133,Gm26097,ENSMUSG00000095349,SNORD116-7
ENSG00000207133,Gm26246,ENSMUSG00000095618,SNORD116-7
ENSG00000207133,Gm25615,ENSMUSG00000095641,SNORD116-7
ENSG00000207133,Gm26188,ENSMUSG00000095060,SNORD116-7
ENSG00000207133,Gm25944,ENSMUSG00000096057,SNORD116-7
ENSG00000207133,Gm23313,ENSMUSG00000096865,SNORD116-7
ENSG00000252661,Gm47290,ENSMUSG00000088068,RNU6-782P
ENSG00000252795,Gm24410,ENSMUSG00000065367,RNU6-56P
ENSG00000251697,Gm26407,ENSMUSG00000089129,RN7SKP24
ENSG00000201966,n-R5-8s1,ENSMUSG00000065922,RNA5-8SP4
ENSG00000201966,Gm24601,ENSMUSG00000088595,RNA5-8SP4
ENSG00000275689,Gm27818,ENSMUSG00000098670,RF02116
ENSG00000199796,Gm22997,ENSMUSG00000064779,RNU6-924P
ENSG00000199796,Gm22740,ENSMUSG00000065373,RNU6-924P
ENSG00000212411,Gm22496,ENSMUSG00000077681,RF00105
ENSG00000251922,Gm26397,ENSMUSG00000065637,RF00397
ENSG00000212189,Gm25425,ENSMUSG00000088236,RNU6-328P
ENSG00000252595,Gm23777,ENSMUSG00000089619,RN7SKP82
ENSG00000274547,Gm27502,ENSMUSG00000099332,RF02251
ENSG00000200360,Gm24388,ENSMUSG00000095140,RNU6-792P
ENSG00000275666,Gm27395,ENSMUSG00000098857,RF01946
ENSG00000222652,Gm26084,ENSMUSG00000088528,RNU6-248P
ENSG00000222205,Gm25660,ENSMUSG00000089095,RNA5SP266
ENSG00000277320,Gm27970,ENSMUSG00000098298,RF01894
ENSG00000206729,Gm23312,ENSMUSG00000089399,RNU6-1126P
ENSG00000199460,Gm25930,ENSMUSG00000064719,RNU6-1216P
ENSG00000199460,Gm25794,ENSMUSG00000065220,RNU6-1216P
ENSG00000252411,Gm25964,ENSMUSG00000087796,RNU6-1087P
ENSG00000277524,Gm27834,ENSMUSG00000098732,RF02175
ENSG00000206981,Gm25626,ENSMUSG00000094663,RNU6-40P
ENSG00000275856,Gm27735,ENSMUSG00000099318,RF02219
ENSG00000252391,Gm24060,ENSMUSG00000088119,RNU6-638P
ENSG00000278457,Gm25555,ENSMUSG00000088703,RF00001
ENSG00000252696,n-R5s192,ENSMUSG00000084526,RNA5SP34
ENSG00000199514,Gm25834,ENSMUSG00000089541,RNU6-235P
ENSG00000223023,Gm22016,ENSMUSG00000089418,RF00019
ENSG00000212373,Gm26171,ENSMUSG00000089047,RNA5SP171
ENSG00000271852,Gm26287,ENSMUSG00000089512,SNORD11B
ENSG00000252037,Gm22960,ENSMUSG00000084466,RNU6-162P
ENSG00000199295,Gm24086,ENSMUSG00000092912,RNU6-1312P
ENSG00000199295,Gm27942,ENSMUSG00000099206,RNU6-1312P
ENSG00000207183,Gm22302,ENSMUSG00000064591,RNU6-843P
ENSG00000252475,Gm24536,ENSMUSG00000065078,RNU6-1332P
ENSG00000212535,Gm22894,ENSMUSG00000088138,RNU6-808P
ENSG00000212296,Snord72,ENSMUSG00000077737,SNORD72
ENSG00000221719,Gm25539,ENSMUSG00000080536,SNORA3C
ENSG00000221719,Gm24888,ENSMUSG00000077575,SNORA3C
ENSG00000263666,Gm22362,ENSMUSG00000065036,SNORA70D
ENSG00000221514,Gm22193,ENSMUSG00000080518,SNORD111B
ENSG00000202337,Gm23095,ENSMUSG00000065380,RNU6-8
ENSG00000252122,Gm23786,ENSMUSG00000104536,RF00598
ENSG00000252122,Gm22711,ENSMUSG00000080540,RF00598
ENSG00000252122,Gm22516,ENSMUSG00000088891,RF00598
ENSG00000252122,Gm26047,ENSMUSG00000087933,RF00598
ENSG00000222407,Gm24009,ENSMUSG00000088359,RNA5SP80
ENSG00000222832,n-R5s54,ENSMUSG00000065771,RNA5SP120
ENSG00000200256,Gm26124,ENSMUSG00000065293,RF00019
ENSG00000276700,n-R5-8s1,ENSMUSG00000065922,RNA5-8S4
ENSG00000276700,Gm24601,ENSMUSG00000088595,RNA5-8S4
ENSG00000252794,Gm23883,ENSMUSG00000084635,RN7SKP60
ENSG00000200754,Gm26124,ENSMUSG00000065293,RF00019
ENSG00000201363,Gm23921,ENSMUSG00000092999,RF00019
ENSG00000201363,Gm22199,ENSMUSG00000084609,RF00019
ENSG00000201363,Gm24203,ENSMUSG00000064883,RF00019
ENSG00000201363,Gm25586,ENSMUSG00000064433,RF00019
ENSG00000201363,Gm24045,ENSMUSG00000065047,RF00019
ENSG00000201363,Gm26456,ENSMUSG00000064765,RF00019
ENSG00000201363,Gm25223,ENSMUSG00000088825,RF00019
ENSG00000274866,Gm27786,ENSMUSG00000098816,RF01973
ENSG00000252489,Gm25684,ENSMUSG00000065875,RNU6-197P
ENSG00000111752,Phc1,ENSMUSG00000040669,PHC1
ENSG00000010282,Hhatl,ENSMUSG00000032523,HHATL
ENSG00000177628,Gba,ENSMUSG00000028048,GBA
ENSG00000255150,Eid3,ENSMUSG00000109864,EID3
ENSG00000142765,Sytl1,ENSMUSG00000028860,SYTL1
ENSG00000178163,Zfp518b,ENSMUSG00000046572,ZNF518B
ENSG00000118855,Mfsd1,ENSMUSG00000027775,MFSD1
ENSG00000066135,Kdm4a,ENSMUSG00000033326,KDM4A
ENSG00000175793,Sfn,ENSMUSG00000047281,SFN
ENSG00000183395,Pmch,ENSMUSG00000035383,PMCH
ENSG00000169291,She,ENSMUSG00000046280,SHE
ENSG00000143575,Hax1,ENSMUSG00000027944,HAX1
ENSG00000129128,Arxes2,ENSMUSG00000048040,SPCS3
ENSG00000129128,Arxes1,ENSMUSG00000048355,SPCS3
ENSG00000143373,Zfp687,ENSMUSG00000019338,ZNF687
ENSG00000118804,Stbd1,ENSMUSG00000047963,STBD1
ENSG00000125998,Fam83c,ENSMUSG00000074647,FAM83C
ENSG00000164113,Adad1,ENSMUSG00000027719,ADAD1
ENSG00000150275,Pcdh15,ENSMUSG00000052613,PCDH15
ENSG00000205330,Olfr802,ENSMUSG00000093866,OR6C1
ENSG00000205330,Olfr786,ENSMUSG00000095696,OR6C1
ENSG00000186564,Foxd2,ENSMUSG00000055210,FOXD2
ENSG00000119812,Fam98a,ENSMUSG00000002017,FAM98A
ENSG00000172728,Fut10,ENSMUSG00000046152,FUT10
ENSG00000162616,Dnajb4,ENSMUSG00000028035,DNAJB4
ENSG00000211802,Trav13-1,ENSMUSG00000076839,TRAV22
ENSG00000211802,B230359F08Rik,ENSMUSG00000087666,TRAV22
ENSG00000211802,Trav13-4-dv7,ENSMUSG00000094562,TRAV22
ENSG00000211802,Trav13-2,ENSMUSG00000076846,TRAV22
ENSG00000211802,Trav13n-4,ENSMUSG00000076823,TRAV22
ENSG00000211802,Trav13d-4,ENSMUSG00000096329,TRAV22
ENSG00000211802,Trav13d-2,ENSMUSG00000094758,TRAV22
ENSG00000211802,Trav13d-1,ENSMUSG00000076778,TRAV22
ENSG00000211802,Trav13n-1,ENSMUSG00000104629,TRAV22
ENSG00000211802,Trav13n-2,ENSMUSG00000094779,TRAV22
ENSG00000211803,Trav14d-1,ENSMUSG00000095854,TRAV23DV6
ENSG00000211803,Trav14d-3-dv8,ENSMUSG00000094619,TRAV23DV6
ENSG00000211803,Trav14-1,ENSMUSG00000076840,TRAV23DV6
ENSG00000211803,Trav14n-3,ENSMUSG00000076824,TRAV23DV6
ENSG00000211803,Trav14d-2,ENSMUSG00000095560,TRAV23DV6
ENSG00000211803,Trav14-2,ENSMUSG00000095711,TRAV23DV6
ENSG00000211803,Trav14-3,ENSMUSG00000094212,TRAV23DV6
ENSG00000211803,Trav14n-1,ENSMUSG00000096827,TRAV23DV6
ENSG00000211803,Trav14n-2,ENSMUSG00000093801,TRAV23DV6
ENSG00000211799,Trav16n,ENSMUSG00000076822,TRAV19
ENSG00000211799,Trav16,ENSMUSG00000076855,TRAV19
ENSG00000211799,Trav16d-dv11,ENSMUSG00000076796,TRAV19
ENSG00000107736,Cdh23,ENSMUSG00000012819,CDH23
ENSG00000103479,Rbl2,ENSMUSG00000031666,RBL2
ENSG00000166971,Aktip,ENSMUSG00000031667,AKTIP
ENSG00000243678,Nme2,ENSMUSG00000020857,NME2
ENSG00000243678,Gm20390,ENSMUSG00000091228,NME2
ENSG00000144554,Fancd2,ENSMUSG00000034023,FANCD2
ENSG00000154252,Gal3st2c,ENSMUSG00000073608,GAL3ST2
ENSG00000154252,Gal3st2,ENSMUSG00000094651,GAL3ST2
ENSG00000154252,Gal3st2b,ENSMUSG00000093805,GAL3ST2
ENSG00000186867,Qrfpr,ENSMUSG00000058400,QRFPR
ENSG00000186867,C130060K24Rik,ENSMUSG00000029917,QRFPR
ENSG00000125812,Gzf1,ENSMUSG00000027439,GZF1
ENSG00000219073,Cela3b,ENSMUSG00000023433,CELA3B
ENSG00000219073,Cela3a,ENSMUSG00000078520,CELA3B
ENSG00000130775,Themis2,ENSMUSG00000037731,THEMIS2
ENSG00000144306,Scrn3,ENSMUSG00000008226,SCRN3
ENSG00000123689,G0s2,ENSMUSG00000009633,G0S2
ENSG00000257923,Cux1,ENSMUSG00000029705,CUX1
ENSG00000156150,Alx3,ENSMUSG00000014603,ALX3
ENSG00000159917,Zfp235,ENSMUSG00000047603,ZNF235
ENSG00000189430,Ncr1,ENSMUSG00000062524,NCR1
ENSG00000116984,Mtr,ENSMUSG00000021311,MTR
ENSG00000204979,Ms4a13,ENSMUSG00000057240,MS4A13
ENSG00000108883,Eftud2,ENSMUSG00000020929,EFTUD2
ENSG00000016490,Clca1,ENSMUSG00000028255,CLCA1
ENSG00000255569,Trav1,ENSMUSG00000076758,TRAV1-1
ENSG00000100749,Vrk1,ENSMUSG00000021115,VRK1
ENSG00000151952,Tmem132d,ENSMUSG00000034310,TMEM132D
ENSG00000091513,Gm20425,ENSMUSG00000090639,TF
ENSG00000091513,Trf,ENSMUSG00000032554,TF
ENSG00000160209,Pdxk,ENSMUSG00000032788,PDXK
ENSG00000086619,Ero1lb,ENSMUSG00000057069,ERO1B
ENSG00000114030,Kpna1,ENSMUSG00000022905,KPNA1
ENSG00000148459,Pdss1,ENSMUSG00000026784,PDSS1
ENSG00000179520,Slc17a8,ENSMUSG00000019935,SLC17A8
ENSG00000124145,Sdc4,ENSMUSG00000017009,SDC4
ENSG00000278570,Nr2e3,ENSMUSG00000032292,NR2E3
ENSG00000139910,Nova1,ENSMUSG00000021047,NOVA1
ENSG00000168016,Trank1,ENSMUSG00000062296,TRANK1
ENSG00000143674,Map3k21,ENSMUSG00000031853,MAP3K21
ENSG00000117155,Ssx2ip,ENSMUSG00000036825,SSX2IP
ENSG00000129472,Rab2b,ENSMUSG00000022159,RAB2B
ENSG00000164604,Gpr85,ENSMUSG00000048216,GPR85
ENSG00000110925,Csrnp2,ENSMUSG00000044636,CSRNP2
ENSG00000126870,Wdr60,ENSMUSG00000042050,WDR60
ENSG00000284680,Olfr918,ENSMUSG00000046150,OR8B2
ENSG00000284680,Olfr147,ENSMUSG00000049098,OR8B2
ENSG00000254553,Zbtb8b,ENSMUSG00000048485,AL033529.1
ENSG00000170638,Trabd,ENSMUSG00000015363,TRABD
ENSG00000174529,Tmem81,ENSMUSG00000048174,TMEM81
ENSG00000128408,Ribc2,ENSMUSG00000022431,RIBC2
ENSG00000186212,Sowahb,ENSMUSG00000045314,SOWAHB
ENSG00000135722,Fbxl8,ENSMUSG00000033313,FBXL8
ENSG00000167182,Sp2,ENSMUSG00000018678,SP2
ENSG00000126947,Armcx1,ENSMUSG00000033460,ARMCX1
ENSG00000204655,Mog,ENSMUSG00000076439,MOG
ENSG00000152520,Pan3,ENSMUSG00000029647,PAN3
ENSG00000175497,Dpp10,ENSMUSG00000036815,DPP10
ENSG00000198380,Gfpt1,ENSMUSG00000029992,GFPT1
ENSG00000168938,Ppic,ENSMUSG00000024538,PPIC
ENSG00000275158,Trbv16,ENSMUSG00000076473,TRBV12-5
ENSG00000174599,Tram1l1,ENSMUSG00000044528,TRAM1L1
ENSG00000204669,Gm3443,ENSMUSG00000079382,C9orf57
ENSG00000196296,Atp2a1,ENSMUSG00000030730,ATP2A1
ENSG00000138036,Dync2li1,ENSMUSG00000024253,DYNC2LI1
ENSG00000180340,Fzd2,ENSMUSG00000050288,FZD2
ENSG00000110002,AW551984,ENSMUSG00000038112,VWA5A
ENSG00000110002,Vwa5a,ENSMUSG00000023186,VWA5A
ENSG00000087884,Aamdc,ENSMUSG00000035642,AAMDC
ENSG00000170498,Kiss1,ENSMUSG00000115958,KISS1
ENSG00000170498,Kiss1,ENSMUSG00000116158,KISS1
ENSG00000153237,Ccdc148,ENSMUSG00000036641,CCDC148
ENSG00000176153,Gpx2,ENSMUSG00000042808,GPX2
